NEWID,Income Class,Education,Division,Family Type,Transportation,Food,Rented Dwelling,Entertainment,Eat Out,Alcohol Beverages,Fuel,Babysitting and Childcare,Furniture,Apparel,Male Clothing,Men Clothing,Footwear,Other Apparel,Cars and Trucks,Gas,Public Transportation,Pet and Toy,Personal Care,Household Textiles,Reading,Boy Clothing,Girl Clothing,Child Clothing
4346653,5,15,0,1,500,1759.3333,0,208,563.3333,600,0,0,0,0,0,0,0,0,0,500,0,0,266.6667,0,0,0,0,0
4346654,4,15,0,1,1370,979.3333,0,1388,216.6667,500,0,0,0,336,84,0,0,50,0,300,0,130,300,0,0,84,131,0
4346692,4,16,0,1,610,1616.6667,0,568,0,400,0,0,0,0,0,0,0,0,0,220,0,0,0,0,41,0,0,0
4346693,4,16,0,1,16120,2166.6667,0,136,0,400,0,0,600,100,0,0,100,0,0,120,0,0,0,0,40,0,0,0
4346694,4,16,0,1,313.3333,2600,0,280,0,800,0,0,500,0,0,0,0,0,0,300,0,250,66.6667,0,0,0,0,0
4346722,3,14,0,9,940,1083.3333,1200,251,0,0,0,0,0,0,0,0,0,0,0,320,0,0,23.3333,0,0,0,0,0
4346723,3,14,0,9,20,650,1200,246,0,0,0,0,120,0,0,0,0,0,0,20,0,0,23.3333,0,0,0,0,0
4346724,3,14,0,9,243.3333,693.3333,1200,344,0,0,0,0,0,0,0,0,0,0,0,240,0,60,0,0,0,0,0,0
4346862,3,11,0,1,925,693.3333,0,360,0,0,0,0,0,250,0,0,50,0,0,400,0,240,16.6667,0,0,0,0,0
4346863,3,11,0,1,650,346.6667,0,710,0,0,100,0,0,0,0,0,0,0,0,200,0,90,0,0,0,0,0,0
4346864,4,11,0,1,1221.6667,2166.6667,0,428,866.6667,0,150,0,0,150,0,0,150,0,0,400,0,48,0,0,0,0,0,0
4346973,3,12,0,6,2837,407.3333,800,160,173.3333,0,0,0,0,268,0,0,0,0,0,440,0,100,86,67,0,0,268,0
4347142,6,13,0,1,773,1386.6667,0,298,86.6667,46,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0
4347143,6,13,0,1,42,1083.3333,0,240,216.6667,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347144,6,13,0,1,17,1950,0,268,216.6667,50,0,0,0,345,185,185,160,0,0,0,0,0,40,0,0,0,0,0
4347272,4,12,0,8,274,650,0,0,173.3333,48,0,0,0,0,0,0,0,0,0,150,0,0,26,0,0,0,0,0
4347273,4,12,0,8,625,346.6667,0,0,0,60,87,0,0,54,54,54,0,0,0,500,0,0,26.6667,0,0,0,0,0
4347274,3,12,0,8,952.6667,856.6667,0,0,380,50,0,0,0,36,36,36,0,0,0,300,0,0,26.6667,0,150,0,0,0
4347322,5,16,0,1,1226,693.3333,0,7933,0,20,211,0,0,40,0,0,0,40,0,200,0,0,106.6667,0,30,0,0,0
4347323,5,16,0,1,1189.3333,990,0,219.6667,43.3333,60,298,0,0,614,238,238,130,15,0,390,0,0,128,0,0,0,0,0
4347324,6,16,0,1,2479.6667,1426.6667,0,715,560,140,560,0,0,192,128,128,0,0,0,380,1440,0,106.6667,162,0,0,0,0
4347352,5,15,0,1,1969,1525,0,438,398.3333,160,0,0,386,0,0,0,0,0,0,400,0,146,46.6667,100,0,0,0,0
4347353,5,15,0,1,2293,1240,0,368,546.6667,100,0,0,0,104,0,0,50,0,0,600,0,135,140,100,0,0,0,0
4347472,3,13,0,9,70,996.6667,0,1917,0,126,0,0,0,0,0,0,0,0,0,70,0,1800,0,0,0,0,0,0
4347473,3,13,0,9,110,823.3333,0,432,0,144,0,0,0,0,0,0,0,0,0,110,0,120,0,0,0,0,0,0
4347474,3,13,0,9,100,780,0,240,0,90,0,0,0,0,0,0,0,0,0,100,0,240,50,0,0,0,0,0
4347492,4,15,0,5,441,1126.6667,1700,152,260,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0
4347493,4,15,0,5,230,1126.6667,1700,177,260,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0
4347494,4,15,0,5,200,1126.6667,1700,215,260,0,0,0,0,37,0,0,0,0,0,200,0,0,0,0,0,0,0,0
4347822,6,14,0,3,404,1040,0,416,173.3333,200,0,0,0,321,284,229,0,0,0,200,0,100,0,0,70,55,0,0
4347823,6,14,0,3,599,1228.6667,0,440,448.6667,40,550,0,0,107,107,0,0,0,0,160,0,100,100,0,0,107,0,0
4347824,6,14,0,3,557.6667,1430,0,340,606.6667,60,0,0,0,0,0,0,0,0,0,266.6667,0,50,126.6667,0,80,0,0,0
4347854,7,15,0,6,625,390,0,165,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0
4348193,4,11,0,3,694,2340,0,414,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0
4348194,4,11,0,3,1086,1300,36,0,0,0,0,0,0,600,0,0,200,0,0,400,0,0,0,0,0,0,400,0
4348402,1,12,0,8,0,216.6667,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4348403,1,12,0,8,210,346.6667,370,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4348404,2,12,0,8,0,277.3333,370,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4348422,2,12,0,8,100,130,0,170,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
4348423,2,12,0,8,40,530.6667,0,170,0,0,0,0,0,0,0,0,0,0,0,40,0,30,14.6667,0,0,0,0,0
4348424,2,12,0,8,283,130,0,200,0,0,0,0,0,0,0,0,0,0,0,100,0,30,0,0,0,0,0,0
4348532,3,12,0,8,30,216.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6.6667,0,0,0,0,0
4348533,3,12,0,8,538,173.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,6.6667,0,0,0,0,0
4348534,3,12,0,8,372,173.3333,0,0,43.3333,0,0,0,0,132,0,0,132,0,0,100,0,0,0,0,35,0,0,0
4349162,6,13,0,9,1473.3333,693.3333,0,875,0,60,789,0,300,0,0,0,0,0,0,420,0,400,0,0,0,0,0,0
4349163,6,13,0,9,2550.3333,866.6667,0,558,173.3333,100,0,0,0,0,0,0,0,0,0,420,0,350,0,0,0,0,0,0
4349164,5,13,0,9,2110,1126.6667,0,2101,173.3333,80,75,0,0,120,120,120,0,0,0,300,0,1840,0,0,0,0,0,0
4350154,5,12,0,9,897,1993.3333,2500,166,433.3333,200,0,0,0,440,283,157,0,0,0,775,0,0,26.6667,0,0,126,0,0
4350722,2,16,0,8,0,346.6667,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0
4350723,2,16,0,8,40,416,0,0,0,0,475,0,0,49,49,49,0,0,0,40,0,0,0,0,0,0,0,0
4350724,2,16,0,8,0,606.6667,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0
4350762,4,12,0,3,265,2296.6667,0,30,130,60,0,0,0,20,0,0,20,0,0,100,0,0,0,0,0,0,0,0
4350763,4,12,0,3,919,563.3333,0,0,0,60,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0
4350764,3,12,0,3,1573.6667,693.3333,0,289.6667,0,160,0,0,0,0,0,0,0,0,0,100,0,215,115,0,0,0,0,0
4350933,2,15,0,8,0,513.3333,1040,220,0,0,0,0,0,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0
4350934,2,15,0,8,0,390,1040,220,0,0,0,0,0,84,0,0,0,84,0,0,0,0,0,0,0,0,0,0
4351282,5,14,0,2,628,1430,0,937,303.3333,40,0,0,0,80,0,0,0,0,0,400,0,300,0,0,0,0,0,80
4351303,5,13,0,9,967.3333,1470,0,528,446.6667,650,60,600,0,225,0,0,50,0,0,800,0,200,0,0,0,0,0,0
4351354,3,12,0,8,0,780,890,0,260,560,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0
4351522,1,13,0,7,60,866.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
4351523,2,13,0,7,0,736.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4351524,7,13,0,7,0,1083.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4351653,4,12,0,1,782,1473.3333,0,349,0,0,0,0,0,210,0,0,210,0,0,400,0,0,120,0,0,0,0,0
4378123,3,15,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378191,2,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378192,2,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378193,2,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378194,2,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378311,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378312,3,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378313,3,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378314,3,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378673,7,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378674,7,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378734,2,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378802,4,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378804,4,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379691,4,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379692,4,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379693,4,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379694,2,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380051,7,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380052,7,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380053,7,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380054,7,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380611,2,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380612,2,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380613,2,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380614,2,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381061,2,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381062,2,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381063,2,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381064,4,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381413,2,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381414,2,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381492,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381493,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381494,7,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382062,5,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382063,5,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382064,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382593,2,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382632,3,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382633,3,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382634,4,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382701,4,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382702,5,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382703,2,16,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382704,2,16,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382721,5,15,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382722,5,15,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382723,5,15,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382724,4,15,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4383872,3,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4383873,3,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4383874,3,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4383891,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384113,4,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384114,3,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384211,5,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384612,5,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384614,3,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384833,2,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384981,2,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384982,3,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384983,2,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384984,3,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386581,3,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386582,3,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386583,3,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386584,5,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386991,5,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386992,5,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386993,5,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386994,6,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387041,2,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387042,2,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387043,2,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387044,2,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387051,5,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387052,5,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387053,5,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387054,6,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387191,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387193,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387194,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387271,2,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387452,2,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388231,5,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388383,1,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388384,2,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388711,3,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388712,3,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388713,3,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388714,3,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388814,3,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388962,5,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388963,5,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388964,4,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388991,2,16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388992,2,16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388993,3,16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388994,5,16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389741,6,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389742,6,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389743,6,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389744,5,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390192,3,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390471,2,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390472,2,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390473,2,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390474,2,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391531,5,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391532,5,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391533,5,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391534,5,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391602,3,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391603,3,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391613,2,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391702,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391731,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391733,6,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391734,3,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391811,6,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391812,6,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391813,6,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391814,6,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391891,5,16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391892,5,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4392311,1,13,0,1,24,346.6667,0,9,0,0,0,0,0,0,0,0,0,0,0,20,0,0,16.6667,0,0,0,0,0
4392312,1,13,0,1,223,845,0,9,433.3333,0,510,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0
4392313,2,13,0,1,797,325,0,9,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0
4392314,7,13,0,1,280,433.3333,0,8,86.6667,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0
4392471,2,13,0,8,30,254.3333,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4392473,2,13,0,8,415,390,0,369,0,0,70,0,0,0,0,0,0,0,0,30,0,300,0,0,0,0,0,0
4392562,7,11,0,8,0,390,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4393183,2,12,0,8,126,515.3333,500,130,82,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
4393803,2,13,0,9,80,563.3333,0,360,86.6667,0,250,0,0,70,0,0,25,0,0,80,0,0,31,0,0,0,45,0
4393804,3,13,0,9,81,294.6667,0,201,0,0,250,0,0,0,0,0,0,0,0,45,0,0,41.6667,0,0,0,0,0
4393811,2,12,0,8,0,173.3333,0,60,0,0,40,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
4394021,3,12,0,1,109,368.3333,0,108,0,0,0,0,0,0,0,0,0,0,0,30,0,0,33.3333,0,22,0,0,0
4394022,3,12,0,1,157,130,0,119,0,0,0,0,0,0,0,0,0,0,0,100,0,0,45,0,22,0,0,0
4394023,3,12,0,1,135,520,0,350,86.6667,0,0,0,0,0,0,0,0,0,0,80,0,250,60,0,22,0,0,0
4394024,7,12,0,1,432,411.6667,0,120,65,0,0,0,0,0,0,0,0,0,0,80,0,0,45,0,22,0,0,0
4394101,7,13,0,8,200,585,0,0,0,30,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0
4394341,3,16,0,8,716.6667,303.3333,0,19,173.3333,100,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
4394342,3,16,0,8,50,498.3333,0,374,303.3333,100,0,0,0,0,0,0,0,0,0,50,0,340,33.3333,0,0,0,0,0
4394343,3,16,0,8,40,303.3333,0,125,173.3333,60,0,0,0,0,0,0,0,0,0,40,0,30,0,0,0,0,0,0
4394344,6,16,0,8,45,650,0,261,325,200,0,0,0,30,30,30,0,0,0,45,0,164,0,0,0,0,0,0
4395084,4,12,0,3,285.3333,1170,0,0,433.3333,50,0,0,0,0,0,0,0,0,0,285.3333,0,0,0,0,0,0,0,0
4395221,5,15,0,3,268.6667,1225,0,48,250,100,372,0,0,0,0,0,0,0,0,200,0,0,46.6667,0,0,0,0,0
4395222,5,15,0,3,265.3333,1465.3333,0,353,312.6667,20,472,0,0,0,0,0,0,0,0,190,0,130,48.3333,0,0,0,0,0
4395223,5,15,0,3,1248.3333,996.6667,0,381,303.3333,30,0,0,885,173,60,36,87,0,0,100,0,368,0,0,0,24,0,26
4395224,6,15,0,3,347,975,0,51,346.6667,90,422,0,0,45,0,0,0,0,0,70,0,30,0,0,0,0,0,0
4395894,2,10,0,1,473,455,0,60,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0
4396091,7,11,0,8,43,441.3333,553,0,118.6667,100.6667,0,0,230,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4397483,2,10,0,8,470,455,0,0,173.3333,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0
4397484,2,10,0,8,800,247,0,0,108.3333,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0
4398322,4,0,0,4,288.3333,606.6667,650,0,108.3333,10,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0
4398323,4,0,0,4,372,1040,650,25,433.3333,200,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
4398324,4,0,0,4,325,693.3333,650,15,43.3333,150,0,0,0,130,0,0,130,0,0,250,0,0,2.3333,0,0,0,0,0
4398434,3,12,0,7,0,650,150,150,216.6667,40,0,0,0,201,29,0,150,15,0,0,0,150,0,0,0,29,0,0
